customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
4436.0,133,2,635.62,3,2,3,8,Potential
4437.0,229,2,549.02,2,2,2,6,At Risk
4438.0,92,4,284.25,4,4,1,9,Potential
4439.0,153,5,1439.3500000000001,3,5,5,13,VIP Champions
4441.0,247,4,1385.1,2,4,4,10,Loyal
4442.0,168,2,313.98,3,2,1,6,At Risk
4443.0,92,5,873.86,4,5,3,12,Loyal
4444.0,777,1,501.69,1,1,2,4,At Risk
4446.0,61,4,1279.01,5,4,4,13,VIP Champions
4447.0,69,3,888.6600000000001,4,3,3,10,Loyal
4450.0,101,6,1534.49,4,5,5,14,VIP Champions
4451.0,13,8,2560.35,5,5,5,15,VIP Champions
4452.0,78,6,2343.75,4,5,5,14,VIP Champions
4453.0,185,1,138.78,3,1,1,5,At Risk
4454.0,84,9,2761.4900000000002,4,5,5,14,VIP Champions
4457.0,278,1,536.8,2,1,2,5,At Risk
4458.0,284,4,1808.5299999999997,2,4,5,11,Loyal
4459.0,57,3,553.72,5,3,2,10,Loyal
4460.0,301,3,235.13,2,3,1,6,At Risk
4461.0,95,5,2231.57,4,5,5,14,VIP Champions
4463.0,318,3,1058.61,2,3,4,9,Potential
4464.0,18,5,1378.72,5,5,4,14,VIP Champions
4465.0,255,1,442.12,2,1,2,5,At Risk
4466.0,11,5,2077.06,5,5,5,15,VIP Champions
4467.0,149,2,734.6700000000001,3,2,3,8,Potential
4468.0,183,6,991.69,3,5,4,12,Loyal
4469.0,200,3,394.81,3,3,2,8,Potential
4470.0,264,3,228.55,2,3,1,6,At Risk
4471.0,49,1,110.02,5,1,1,7,Potential
4473.0,61,4,564.1899999999999,5,4,2,11,Loyal
4474.0,54,1,590.73,5,1,2,8,Potential
4475.0,101,3,516.6,4,3,2,9,Potential
4476.0,333,3,862.5699999999999,1,3,3,7,Potential
4477.0,382,3,670.36,1,4,3,8,Potential
4478.0,128,3,2066.42,3,4,5,12,Loyal
4480.0,37,4,1469.23,5,4,5,14,VIP Champions
4481.0,196,3,1117.36,3,4,4,11,Loyal
4483.0,69,2,192.53,4,2,1,7,Potential
4484.0,59,6,2247.33,5,5,5,15,VIP Champions
4485.0,2,6,1906.42,5,5,5,15,VIP Champions
4488.0,100,3,955.0,4,4,3,11,Loyal
4489.0,71,4,1221.68,4,4,4,12,Loyal
4490.0,170,4,1468.35,3,4,5,12,Loyal
4491.0,165,6,1678.29,3,5,5,13,VIP Champions
4493.0,205,3,875.74,3,4,3,10,Loyal
4494.0,111,2,1329.4,4,2,4,10,Loyal
4497.0,215,5,1615.75,2,5,5,12,Loyal
4498.0,258,3,732.81,2,4,3,9,Potential
4499.0,173,4,1277.92,3,4,4,11,Loyal
4500.0,260,1,22.7,2,1,1,4,At Risk
4501.0,15,4,1345.91,5,4,4,13,VIP Champions
4502.0,95,1,274.5,4,1,1,6,At Risk
4503.0,308,2,900.6,2,2,3,7,Potential
4504.0,127,1,116.2,3,1,1,5,At Risk
4505.0,9,3,2148.65,5,4,5,14,VIP Champions
4507.0,207,3,346.07,2,4,1,7,Potential
4508.0,356,4,2041.63,1,4,5,10,Loyal
4509.0,26,7,2405.24,5,5,5,15,VIP Champions
4510.0,1,2,662.48,5,2,3,10,Loyal
4511.0,445,3,633.45,1,4,3,8,Potential
4512.0,286,3,755.46,2,4,3,9,Potential
4513.0,215,3,981.4300000000001,2,4,4,10,Loyal
4514.0,125,4,1679.2800000000002,3,4,5,12,Loyal
4515.0,129,3,420.61,3,4,2,9,Potential
4516.0,252,2,475.27,2,2,2,6,At Risk
4517.0,162,4,1183.26,3,4,4,11,Loyal
4518.0,512,1,411.78,1,1,2,4,At Risk
4519.0,70,4,2508.65,4,4,5,13,VIP Champions
4520.0,373,1,664.26,1,1,3,5,At Risk
4521.0,2,6,1234.0,5,5,4,14,VIP Champions
4522.0,189,3,934.78,3,4,3,10,Loyal
4523.0,454,2,171.13,1,2,1,4,At Risk
4525.0,209,5,1106.47,2,5,4,11,Loyal
4526.0,538,1,106.69,1,1,1,3,Lost
4527.0,108,1,138.13,4,1,1,6,At Risk
4528.0,318,5,2609.63,2,5,5,12,Loyal
4529.0,140,2,309.34000000000003,3,2,1,6,At Risk
4530.0,82,3,1455.3100000000002,4,4,5,13,VIP Champions
4531.0,662,1,41.63,1,1,1,3,Lost
4532.0,91,1,169.9,4,1,1,6,At Risk
4533.0,126,4,2647.0,3,4,5,12,Loyal
4534.0,82,7,1540.04,4,5,5,14,VIP Champions
4535.0,69,2,882.54,4,2,3,9,Potential
4536.0,240,4,1673.47,2,4,5,11,Loyal
4538.0,175,2,794.14,3,2,3,8,Potential
4539.0,260,4,1304.26,2,4,4,10,Loyal
4541.0,345,2,647.62,1,2,3,6,At Risk
4542.0,167,5,600.8000000000001,3,5,2,10,Loyal
4543.0,27,4,2250.12,5,4,5,14,VIP Champions
4544.0,714,3,749.32,1,4,3,8,Potential
4545.0,204,2,398.87,3,2,2,7,Potential
4546.0,154,2,707.12,3,2,3,8,Potential
4548.0,92,2,296.58,4,2,1,7,Potential
4549.0,345,6,1033.4,1,5,4,10,Loyal
4551.0,235,2,599.86,2,2,2,6,At Risk
4552.0,330,3,1446.73,1,4,5,10,Loyal
4555.0,334,1,201.14,1,1,1,3,Lost
4556.0,448,2,394.60999999999996,1,2,2,5,At Risk
4557.0,76,2,768.33,4,2,3,9,Potential
4558.0,10,4,1412.7600000000002,5,4,4,13,VIP Champions
4559.0,279,1,310.9,2,1,1,4,At Risk
4560.0,205,3,1404.42,3,4,4,11,Loyal
4561.0,58,3,1373.6399999999999,5,4,4,13,VIP Champions
4562.0,68,3,641.6,4,4,3,11,Loyal
4563.0,202,3,892.4100000000001,3,4,3,10,Loyal
4565.0,108,3,1301.82,4,4,4,12,Loyal
4566.0,283,4,606.08,2,4,2,8,Potential
4567.0,67,1,53.01,4,1,1,6,At Risk
4568.0,41,1,1374.35,5,1,4,10,Loyal
4569.0,307,5,928.55,2,5,3,10,Loyal
4570.0,232,4,878.5600000000001,2,4,3,9,Potential
4571.0,126,6,2185.55,3,5,5,13,VIP Champions
4572.0,88,2,365.47,4,2,2,8,Potential
4573.0,109,3,596.4100000000001,4,4,2,10,Loyal
4574.0,264,1,789.39,2,1,3,6,At Risk
4577.0,257,3,710.66,2,4,3,9,Potential
4578.0,110,3,956.39,4,4,3,11,Loyal
4579.0,66,2,133.47,4,2,1,7,Potential
4580.0,96,5,898.86,4,5,3,12,Loyal
4581.0,128,4,575.24,3,4,2,9,Potential
4582.0,27,4,1580.7199999999998,5,4,5,14,VIP Champions
4583.0,563,1,550.2,1,1,2,4,At Risk
4584.0,47,5,2834.7400000000002,5,5,5,15,VIP Champions
4585.0,61,6,3287.58,5,5,5,15,VIP Champions
4586.0,83,4,917.0799999999999,4,4,3,11,Loyal
4588.0,84,5,1487.3999999999999,4,5,5,14,VIP Champions
4589.0,9,7,2131.86,5,5,5,15,VIP Champions
4590.0,60,5,1568.46,5,5,5,15,VIP Champions
4591.0,348,2,471.84,1,2,2,5,At Risk
4592.0,183,4,1083.49,3,4,4,11,Loyal
4593.0,367,4,1058.1,1,4,4,9,Potential
4595.0,406,2,241.73,1,2,1,4,At Risk
4596.0,62,2,388.53,4,2,2,8,Potential
4597.0,70,7,2215.52,4,5,5,14,VIP Champions
4598.0,4,4,1716.38,5,4,5,14,VIP Champions
4599.0,18,6,1261.55,5,5,4,14,VIP Champions
4601.0,288,3,679.77,2,4,3,9,Potential
4602.0,171,5,1891.34,3,5,5,13,VIP Champions
4603.0,93,5,2153.0,4,5,5,14,VIP Champions
4604.0,6,6,1217.61,5,5,4,14,VIP Champions
4605.0,182,3,1126.08,3,4,4,11,Loyal
4606.0,15,1,624.82,5,1,2,8,Potential
4607.0,44,4,885.97,5,4,3,12,Loyal
4608.0,518,1,241.13,1,1,1,3,Lost
4610.0,557,3,501.31,1,4,2,7,Potential
4611.0,1,4,1658.96,5,4,5,14,VIP Champions
4612.0,210,6,1889.9,2,5,5,12,Loyal
4613.0,109,2,599.8199999999999,4,2,2,8,Potential
4614.0,242,2,394.03,2,2,2,6,At Risk
4615.0,28,6,943.9699999999999,5,5,3,13,VIP Champions
4616.0,549,2,1752.7199999999998,1,2,5,8,Potential
4618.0,522,1,347.16,1,1,2,4,At Risk
4619.0,44,1,106.82,5,1,1,7,Potential
4620.0,271,1,302.79,2,1,1,4,At Risk
4621.0,107,3,1455.8600000000001,4,4,5,13,VIP Champions
4622.0,50,1,139.74,5,1,1,7,Potential
4623.0,158,3,679.6,3,4,3,10,Loyal
4624.0,322,5,2422.9,2,5,5,12,Loyal
4625.0,14,3,777.38,5,4,3,12,Loyal
4626.0,181,4,731.08,3,4,3,10,Loyal
4627.0,4,4,2101.39,5,4,5,14,VIP Champions
4628.0,221,2,202.8,2,2,1,5,At Risk
4629.0,58,3,490.39,5,4,2,11,Loyal
4630.0,127,1,505.02,3,1,2,6,At Risk
4631.0,215,3,1872.52,2,4,5,11,Loyal
4632.0,245,1,164.43,2,1,1,4,At Risk
4633.0,601,2,506.5,1,2,2,5,At Risk
4634.0,71,5,1105.79,4,5,4,13,VIP Champions
4635.0,378,3,461.24,1,4,2,7,Potential
4636.0,39,3,892.39,5,4,3,12,Loyal
4637.0,70,4,1127.0900000000001,4,4,4,12,Loyal
4638.0,142,4,1450.05,3,4,5,12,Loyal
4639.0,214,3,498.46,2,4,2,8,Potential
4640.0,45,5,1792.58,5,5,5,15,VIP Champions
4642.0,87,4,1176.92,4,4,4,12,Loyal
4643.0,309,3,824.3499999999999,2,4,3,9,Potential
4644.0,60,7,1677.21,5,5,5,15,VIP Champions
4647.0,175,1,374.32,3,1,2,6,At Risk
4648.0,654,1,1458.6,1,1,5,7,Potential
4649.0,209,1,225.28,2,1,1,4,At Risk
4650.0,9,1,17.97,5,1,1,7,Potential
4652.0,189,1,166.27,3,1,1,5,At Risk
4653.0,98,3,342.48,4,4,1,9,Potential
4654.0,222,2,660.0799999999999,2,2,3,7,Potential
4655.0,77,1,327.28,4,1,1,6,At Risk
4656.0,75,5,1101.4,4,5,4,13,VIP Champions
4657.0,115,2,601.46,4,2,2,8,Potential
4659.0,67,3,702.22,4,4,3,11,Loyal
4660.0,439,3,299.72999999999996,1,4,1,6,At Risk
4661.0,223,1,574.44,2,1,2,5,At Risk
4662.0,488,4,1710.83,1,4,5,10,Loyal
4663.0,49,7,1939.43,5,5,5,15,VIP Champions
4664.0,98,3,1078.16,4,4,4,12,Loyal
4665.0,189,5,1106.21,3,5,4,12,Loyal
4666.0,560,2,193.75,1,2,1,4,At Risk
4667.0,178,1,361.77,3,1,2,6,At Risk
4669.0,333,1,260.72,1,1,1,3,Lost
4670.0,248,4,918.16,2,4,3,9,Potential
4671.0,188,3,512.77,3,4,2,9,Potential
4672.0,470,4,1575.58,1,4,5,10,Loyal
4673.0,62,5,881.04,4,5,3,12,Loyal
4674.0,63,4,572.1,4,4,2,10,Loyal
4675.0,22,3,284.28,5,4,1,10,Loyal
4676.0,290,2,325.13,2,2,1,5,At Risk
4677.0,324,5,446.27,2,5,2,9,Potential
4678.0,79,7,2850.45,4,5,5,14,VIP Champions
4681.0,421,4,2110.65,1,4,5,10,Loyal
4682.0,554,2,801.38,1,2,3,6,At Risk
4683.0,396,4,953.32,1,4,3,8,Potential
4684.0,42,4,582.55,5,4,2,11,Loyal
4685.0,261,5,1537.58,2,5,5,12,Loyal
4686.0,75,1,274.37,4,1,1,6,At Risk
4687.0,59,7,3116.4300000000003,5,5,5,15,VIP Champions
4688.0,221,2,1002.53,2,2,4,8,Potential
4689.0,322,2,462.79,2,2,2,6,At Risk
4690.0,198,1,126.42,3,1,1,5,At Risk
4691.0,171,7,1289.28,3,5,4,12,Loyal
4692.0,11,2,296.73,5,2,1,8,Potential
4693.0,230,2,182.84,2,2,1,5,At Risk
4694.0,427,2,882.58,1,2,3,6,At Risk
4695.0,4,1,245.55,5,1,1,7,Potential
4696.0,61,2,661.0,5,2,3,10,Loyal
4697.0,389,2,676.32,1,2,3,6,At Risk
4698.0,138,2,1254.67,3,2,4,9,Potential
4699.0,55,1,1094.95,5,1,4,10,Loyal
4701.0,116,7,2874.92,4,5,5,14,VIP Champions
4702.0,393,1,50.85,1,1,1,3,Lost
4703.0,270,5,782.38,2,5,3,10,Loyal
4704.0,339,1,65.6,1,1,1,3,Lost
4705.0,364,2,1072.94,1,2,4,7,Potential
4707.0,128,2,647.44,3,2,3,8,Potential
4708.0,237,4,542.88,2,4,2,8,Potential
4709.0,16,3,689.85,5,4,3,12,Loyal
4710.0,101,1,65.6,4,1,1,6,At Risk
4712.0,120,5,2788.1,4,5,5,14,VIP Champions
4713.0,59,2,712.84,5,2,3,10,Loyal
4714.0,39,2,102.51,5,2,1,8,Potential
4715.0,158,4,991.07,3,4,4,11,Loyal
4716.0,218,3,1414.9299999999998,2,4,4,10,Loyal
4717.0,29,5,2458.06,5,5,5,15,VIP Champions
4718.0,51,4,1312.27,5,4,4,13,VIP Champions
4719.0,318,1,55.04,2,1,1,4,At Risk
4720.0,290,3,1538.52,2,4,5,11,Loyal
4722.0,158,3,423.51,3,4,2,9,Potential
4723.0,374,1,159.25,1,1,1,3,Lost
4724.0,646,4,1407.79,1,4,4,9,Potential
4725.0,12,1,58.49,5,1,1,7,Potential
4726.0,131,1,183.31,3,1,1,5,At Risk
4727.0,305,3,626.71,2,4,2,8,Potential
4728.0,70,2,524.37,4,2,2,8,Potential
4729.0,66,5,1295.99,4,5,4,13,VIP Champions
4730.0,14,3,1175.08,5,4,4,13,VIP Champions
4731.0,409,1,377.82,1,1,2,4,At Risk
4732.0,247,3,464.66,2,4,2,8,Potential
4734.0,194,1,105.09,3,1,1,5,At Risk
4735.0,235,3,641.73,2,4,3,9,Potential
4736.0,54,2,706.7,5,2,3,10,Loyal
4737.0,308,1,493.94,2,1,2,5,At Risk
4738.0,541,2,993.9499999999999,1,2,4,7,Potential
4739.0,481,1,307.24,1,1,1,3,Lost
4740.0,341,2,640.67,1,2,3,6,At Risk
4741.0,19,2,446.71999999999997,5,2,2,9,Potential
4742.0,40,6,1206.67,5,5,4,14,VIP Champions
4743.0,146,2,626.5799999999999,3,2,2,7,Potential
4744.0,621,1,407.4,1,1,2,4,At Risk
4745.0,771,1,263.13,1,1,1,3,Lost
4746.0,34,5,1002.46,5,5,4,14,VIP Champions
4747.0,219,8,1944.37,2,5,5,12,Loyal
4748.0,65,4,1090.8200000000002,4,4,4,12,Loyal
4749.0,268,3,969.66,2,4,4,10,Loyal
4750.0,507,1,285.14,1,1,1,3,Lost
4752.0,321,3,523.21,2,4,2,8,Potential
4754.0,683,2,79.75999999999999,1,2,1,4,At Risk
4755.0,134,6,1520.03,3,5,5,13,VIP Champions
4756.0,356,3,1370.78,1,4,4,9,Potential
4757.0,293,3,842.39,2,4,3,9,Potential
4759.0,202,2,677.11,3,2,3,8,Potential
4760.0,299,4,1756.15,2,4,5,11,Loyal
4761.0,159,2,162.67000000000002,3,2,1,6,At Risk
4762.0,380,6,1612.76,1,5,5,11,Loyal
4763.0,10,6,1957.31,5,5,5,15,VIP Champions
4765.0,201,5,937.25,3,5,3,11,Loyal
4767.0,48,4,2578.12,5,4,5,14,VIP Champions
4768.0,224,5,1386.42,2,5,4,11,Loyal
4769.0,286,2,791.02,2,2,3,7,Potential
4771.0,271,1,301.2,2,1,1,4,At Risk
4772.0,164,3,583.78,3,4,2,9,Potential
4773.0,723,1,47.36,1,1,1,3,Lost
4774.0,49,3,1296.53,5,4,4,13,VIP Champions
4775.0,62,1,95.87,4,1,1,6,At Risk
4776.0,30,2,932.4599999999999,5,2,3,10,Loyal
4779.0,76,5,2784.51,4,5,5,14,VIP Champions
4780.0,152,4,678.83,3,4,3,10,Loyal
4781.0,267,3,1315.65,2,4,4,10,Loyal
4782.0,26,5,1426.33,5,5,5,15,VIP Champions
4783.0,97,4,2935.81,4,4,5,13,VIP Champions
4784.0,375,1,304.26,1,1,1,3,Lost
4785.0,34,3,1002.9100000000001,5,4,4,13,VIP Champions
4786.0,222,3,603.74,2,4,2,8,Potential
4787.0,417,2,135.51,1,2,1,4,At Risk
4788.0,137,1,529.95,3,1,2,6,At Risk
4789.0,653,1,42.64,1,1,1,3,Lost
4790.0,359,2,395.56,1,2,2,5,At Risk
4791.0,286,3,1955.72,2,4,5,11,Loyal
4792.0,194,3,789.36,3,4,3,10,Loyal
4793.0,121,3,229.41000000000003,4,4,1,9,Potential
4794.0,74,4,1341.8400000000001,4,4,4,12,Loyal
4797.0,71,2,522.52,4,2,2,8,Potential
4799.0,130,2,840.3199999999999,3,2,3,8,Potential
4800.0,511,4,661.82,1,4,3,8,Potential
4801.0,501,2,254.71999999999997,1,2,1,4,At Risk
4803.0,258,5,1387.3999999999999,2,5,4,11,Loyal
4804.0,7,3,843.1999999999999,5,4,3,12,Loyal
4807.0,86,2,263.34,4,2,1,7,Potential
4808.0,100,4,755.5699999999999,4,4,3,11,Loyal
4809.0,186,2,1075.0,3,2,4,9,Potential
4810.0,100,4,1858.98,4,4,5,13,VIP Champions
4811.0,134,2,325.9,3,2,1,6,At Risk
4812.0,276,4,1167.75,2,4,4,10,Loyal
4815.0,121,4,1104.5,4,4,4,12,Loyal
4816.0,258,3,1110.8,2,4,4,10,Loyal
4817.0,69,3,1429.1000000000001,4,4,5,13,VIP Champions
4818.0,63,3,446.72,4,4,2,10,Loyal
4819.0,53,1,149.62,5,1,1,7,Potential
4820.0,225,2,334.3,2,2,1,5,At Risk
4821.0,168,3,1005.1,3,4,4,11,Loyal
4822.0,252,3,914.31,2,4,3,9,Potential
4824.0,604,2,302.76,1,2,1,4,At Risk
4825.0,80,3,931.48,4,4,3,11,Loyal
4826.0,105,4,660.0,4,4,3,11,Loyal
4827.0,107,2,386.51000000000005,4,2,2,8,Potential
4828.0,156,3,153.54000000000002,3,4,1,8,Potential
4829.0,104,3,664.11,4,4,3,11,Loyal
4830.0,48,7,2294.85,5,5,5,15,VIP Champions
4831.0,82,2,405.96,4,2,2,8,Potential
4832.0,130,1,368.14,3,1,2,6,At Risk
4833.0,448,3,647.03,1,4,3,8,Potential
4834.0,428,3,614.6400000000001,1,4,2,7,Potential
4836.0,80,3,949.26,4,4,3,11,Loyal
4837.0,238,4,501.03999999999996,2,4,2,8,Potential
4838.0,78,2,2033.3400000000001,4,2,5,11,Loyal
4839.0,18,4,888.18,5,4,3,12,Loyal
4840.0,418,2,407.64,1,2,2,5,At Risk
4841.0,148,2,315.49,3,2,1,6,At Risk
4843.0,207,3,1166.26,2,4,4,10,Loyal
4844.0,50,2,913.14,5,2,3,10,Loyal
4845.0,23,2,174.38,5,2,1,8,Potential
4846.0,223,5,1178.89,2,5,4,11,Loyal
4847.0,265,5,1374.8400000000001,2,5,4,11,Loyal
4848.0,353,3,1615.8799999999999,1,4,5,10,Loyal
4849.0,139,5,1329.3600000000001,3,5,4,12,Loyal
4850.0,230,7,1842.45,2,5,5,12,Loyal
4851.0,360,7,2747.85,1,5,5,11,Loyal
4853.0,45,4,1319.8400000000001,5,4,4,13,VIP Champions
4854.0,92,2,822.76,4,3,3,10,Loyal
4855.0,40,6,1875.41,5,5,5,15,VIP Champions
4856.0,54,1,374.32,5,1,2,8,Potential
4857.0,26,3,969.03,5,4,4,13,VIP Champions
4858.0,21,3,407.13,5,4,2,11,Loyal
4859.0,15,5,1097.19,5,5,4,14,VIP Champions
4860.0,298,3,1317.55,2,4,4,10,Loyal
4861.0,236,3,394.86,2,4,2,8,Potential
4862.0,279,6,3186.6400000000003,2,5,5,12,Loyal
4863.0,635,2,1009.0200000000001,1,3,4,8,Potential
4864.0,63,3,721.17,4,4,3,11,Loyal
4865.0,108,2,420.34000000000003,4,3,2,9,Potential
4867.0,60,6,2021.61,5,5,5,15,VIP Champions
4868.0,69,5,1420.91,4,5,4,13,VIP Champions
4869.0,128,2,309.48,3,3,1,7,Potential
4870.0,131,6,1330.83,3,5,4,12,Loyal
4871.0,234,1,243.96,2,1,1,4,At Risk
4872.0,266,2,1502.9499999999998,2,3,5,10,Loyal
4873.0,86,4,1106.45,4,4,4,12,Loyal
4876.0,120,2,427.71000000000004,4,3,2,9,Potential
4877.0,17,1,282.1,5,1,1,7,Potential
4878.0,104,1,29.48,4,1,1,6,At Risk
4879.0,74,1,121.98,4,1,1,6,At Risk
4880.0,151,2,389.56,3,3,2,8,Potential
4881.0,16,5,1794.1,5,5,5,15,VIP Champions
4882.0,77,2,304.59000000000003,4,3,1,8,Potential
4883.0,196,4,1160.1999999999998,3,4,4,11,Loyal
4886.0,86,6,2688.3,4,5,5,14,VIP Champions
4887.0,220,4,710.54,2,4,3,9,Potential
4889.0,615,1,109.9,1,1,1,3,Lost
4890.0,676,2,349.34,1,3,2,6,At Risk
4891.0,211,1,307.83,2,1,1,4,At Risk
4892.0,534,2,498.87,1,3,2,6,At Risk
4893.0,663,3,743.75,1,4,3,8,Potential
4894.0,260,4,662.6,2,4,3,9,Potential
4895.0,120,2,561.69,4,3,2,9,Potential
4896.0,29,5,1431.06,5,5,5,15,VIP Champions
4898.0,557,1,53.58,1,1,1,3,Lost
4899.0,622,2,996.4,1,3,4,8,Potential
4900.0,223,2,880.94,2,3,3,8,Potential
4901.0,74,2,926.2,4,3,3,10,Loyal
4903.0,110,5,1659.27,4,5,5,14,VIP Champions
4905.0,141,4,1702.97,3,4,5,12,Loyal
4906.0,150,3,977.5300000000001,3,4,4,11,Loyal
4907.0,186,5,1163.17,3,5,4,12,Loyal
4908.0,127,3,730.82,3,4,3,10,Loyal
4909.0,204,4,833.6,3,4,3,10,Loyal
4910.0,535,1,84.95,1,1,1,3,Lost
4911.0,532,1,348.6,1,1,2,4,At Risk
4912.0,97,2,347.96,4,3,2,9,Potential
4913.0,413,1,166.27,1,1,1,3,Lost
4914.0,408,4,1030.0800000000002,1,4,4,9,Potential
4915.0,218,3,1140.94,2,4,4,10,Loyal
4917.0,182,2,273.09,3,3,1,7,Potential
4918.0,22,4,1425.54,5,4,5,14,VIP Champions
4919.0,468,2,288.27,1,3,1,5,At Risk
4920.0,220,2,436.15000000000003,2,3,2,7,Potential
4923.0,52,2,1091.64,5,3,4,12,Loyal
4924.0,76,2,563.8000000000001,4,3,2,9,Potential
4927.0,499,3,449.93,1,4,2,7,Potential
4928.0,69,4,1600.21,4,4,5,13,VIP Champions
4929.0,6,5,1124.67,5,5,4,14,VIP Champions
4930.0,521,2,178.75,1,3,1,5,At Risk
4931.0,49,5,1188.26,5,5,4,14,VIP Champions
4932.0,284,4,743.11,2,4,3,9,Potential
4933.0,531,1,130.73,1,1,1,3,Lost
4934.0,7,6,1844.1,5,5,5,15,VIP Champions
4935.0,58,3,505.89,5,4,2,11,Loyal
4936.0,22,3,518.44,5,4,2,11,Loyal
4937.0,536,3,581.88,1,4,2,7,Potential
4938.0,80,4,1063.1200000000001,4,4,4,12,Loyal
4939.0,135,1,605.72,3,1,2,6,At Risk
4940.0,391,3,556.6700000000001,1,4,2,7,Potential
4942.0,216,1,205.0,2,1,1,4,At Risk
4943.0,294,1,152.85,2,1,1,4,At Risk
4944.0,54,1,443.76,5,1,2,8,Potential
4947.0,257,3,1107.31,2,4,4,10,Loyal
4948.0,685,2,344.72,1,3,1,5,At Risk
4949.0,4,65,19580.28,5,5,5,15,VIP Champions
4950.0,26,4,552.89,5,4,2,11,Loyal
4951.0,16,5,1037.91,5,5,4,14,VIP Champions
4952.0,167,5,1742.4,3,5,5,13,VIP Champions
4953.0,96,3,862.86,4,4,3,11,Loyal
4954.0,351,1,63.95,1,1,1,3,Lost
4955.0,290,3,977.5699999999999,2,4,4,10,Loyal
4956.0,274,2,376.41,2,3,2,7,Potential
4957.0,152,1,48.58,3,1,1,5,At Risk
4958.0,191,3,999.7099999999999,3,4,4,11,Loyal
4959.0,152,2,482.93,3,3,2,8,Potential
4960.0,382,2,976.54,1,3,4,8,Potential
4961.0,187,2,410.1,3,3,2,8,Potential
4962.0,117,5,1526.2799999999997,4,5,5,14,VIP Champions
4963.0,6,5,1365.1,5,5,4,14,VIP Champions
4964.0,304,6,652.41,2,5,3,10,Loyal
4965.0,589,3,459.6,1,4,2,7,Potential
4966.0,18,4,748.6600000000001,5,4,3,12,Loyal
4967.0,240,3,1095.17,2,4,4,10,Loyal
4968.0,104,2,380.61,4,3,2,9,Potential
4969.0,276,3,681.97,2,4,3,9,Potential
4970.0,26,3,896.1500000000001,5,4,3,12,Loyal
4971.0,224,2,898.3499999999999,2,3,3,8,Potential
4973.0,88,4,1253.86,4,4,4,12,Loyal
4974.0,34,2,369.03000000000003,5,3,2,10,Loyal
4975.0,6,2,459.89,5,3,2,10,Loyal
4976.0,165,5,965.96,3,5,4,12,Loyal
4978.0,166,1,418.1,3,1,2,6,At Risk
4980.0,90,1,585.22,4,1,2,7,Potential
4981.0,66,3,882.62,4,4,3,11,Loyal
4982.0,494,4,757.8399999999999,1,4,3,8,Potential
4983.0,190,3,1082.65,3,4,4,11,Loyal
4984.0,208,5,983.13,2,5,4,11,Loyal
4985.0,625,3,496.2,1,4,2,7,Potential
4986.0,64,2,1350.01,4,3,4,11,Loyal
4987.0,617,2,757.19,1,3,3,7,Potential
4988.0,282,2,163.33999999999997,2,3,1,6,At Risk
4989.0,298,2,561.77,2,3,2,7,Potential
4990.0,250,2,540.66,2,3,2,7,Potential
4991.0,84,2,311.3,4,3,1,8,Potential
4992.0,19,1,773.55,5,1,3,9,Potential
4993.0,351,2,291.91,1,3,1,5,At Risk
4995.0,4,4,1527.95,5,4,5,14,VIP Champions
4996.0,130,1,693.4,3,1,3,7,Potential
4997.0,218,5,1579.5900000000001,2,5,5,12,Loyal
4998.0,10,2,464.01,5,3,2,10,Loyal
4999.0,526,2,593.99,1,3,2,6,At Risk
5000.0,61,1,41.63,5,1,1,7,Potential
